lat,lon,sza,lt,fmax,event,dt,pk
43.27,-120.36,85.0,8.08,3.22067e-05,2012-01-19 16:05:00,360,81_cvw
53.32,-60.46,73.65,12.08,3.22067e-05,2012-01-19 16:05:00,88,81_gbr
53.98,-122.59,92.28,8.08,3.22067e-05,2012-01-19 16:05:00,-360,81_pgr
37.93,-75.47,47.48,11.35,2.83034e-05,2012-03-14 15:21:00,-136,83_wal
37.1,-77.95,48.13,11.35,2.83034e-05,2012-03-14 15:21:00,-6,83_bks
38.86,-99.39,62.5,10.35,2.83034e-05,2012-03-14 15:21:00,-36,83_fhe
38.86,-99.39,62.5,10.35,2.83034e-05,2012-03-14 15:21:00,18,83_fhw
49.39,-82.32,59.45,11.35,2.83034e-05,2012-03-14 15:21:00,-104,83_kap
52.16,-106.53,73.12,9.35,2.83034e-05,2012-03-14 15:21:00,-100,83_sas
37.93,-75.47,31.88,15.3,2.94051e-05,2012-07-01 19:18:00,-314,84_wal
37.1,-77.95,29.75,15.3,2.94051e-05,2012-07-01 19:18:00,-266,84_bks
38.86,-99.39,17.62,14.3,2.94051e-05,2012-07-01 19:18:00,-286,84_fhe
38.86,-99.39,17.62,14.3,2.94051e-05,2012-07-01 19:18:00,-266,84_fhw
43.27,-120.36,22.48,12.3,2.94051e-05,2012-07-01 19:18:00,-298,84_cve
43.27,-120.36,22.48,12.3,2.94051e-05,2012-07-01 19:18:00,-296,84_cvw
52.16,-106.53,29.16,13.3,2.94051e-05,2012-07-01 19:18:00,-298,84_sas
53.98,-122.59,32.71,12.3,2.94051e-05,2012-07-01 19:18:00,-336,84_pgr
37.93,-75.47,19.31,13.43,2.8083e-05,2012-07-27 17:26:00,-326,86_wal
37.1,-77.95,18.18,13.43,2.8083000000000002e-05,2012-07-27 17:26:00,-286,86_bks
38.86,-99.39,26.07,12.43,2.8083e-05,2012-07-27 17:26:00,-242,86_fhe
38.86,-99.39,26.07,12.43,2.8083000000000002e-05,2012-07-27 17:26:00,-260,86_fhw
43.27,-120.36,41.68,10.43,2.8083e-05,2012-07-27 17:26:00,-292,86_cve
43.27,-120.36,41.68,10.43,2.8083000000000002e-05,2012-07-27 17:26:00,-312,86_cvw
52.16,-106.53,39.14,11.43,2.8083e-05,2012-07-27 17:26:00,-266,86_sas
53.98,-122.59,47.78,10.43,2.8083000000000002e-05,2012-07-27 17:26:00,-246,86_pgr
37.93,-75.47,77.05,7.05,2.70547e-05,2012-07-07 11:03:00,-48,87_wal
53.32,-60.46,63.81,8.05,2.7054699999999997e-05,2012-07-07 11:03:00,-360,87_gbr
37.1,-77.95,19.41,12.2,2.55122e-05,2012-06-28 16:12:00,-336,89_bks
38.86,-99.39,35.19,11.2,2.55122e-05,2012-06-28 16:12:00,-186,89_fhe
38.86,-99.39,35.19,11.2,2.55122e-05,2012-06-28 16:12:00,-146,89_fhw
43.27,-120.36,51.46,9.2,2.55122e-05,2012-06-28 16:12:00,-204,89_cve
43.27,-120.36,51.46,9.2,2.55122e-05,2012-06-28 16:12:00,-70,89_cvw
49.39,-82.32,30.58,12.2,2.55122e-05,2012-06-28 16:12:00,-214,89_kap
52.16,-106.53,44.39,10.2,2.55122e-05,2012-06-28 16:12:00,-182,89_sas
53.98,-122.59,54.13,9.2,2.55122e-05,2012-06-28 16:12:00,-158,89_pgr
53.98,-122.59,62.29,18.17,2.50295e-05,2012-07-05 01:10:00,-62,90_pgr
37.93,-75.47,55.81,9.32,2.4483899999999998e-05,2012-08-17 13:19:00,-160,91_wal
38.86,-99.39,74.49,8.32,2.44839e-05,2012-08-17 13:19:00,-2,91_fhe
37.93,-75.47,61.3,8.4,2.344510000000001e-05,2012-07-04 12:24:00,-2,93_wal
38.86,-99.39,79.16,7.4,2.344510000000001e-05,2012-07-04 12:24:00,-2,93_fhe
43.27,-120.36,91.33,5.4,2.344510000000001e-05,2012-07-04 12:24:00,-360,93_cve
53.98,-122.59,117.63,4.28,2.38543e-05,2012-10-08 11:17:00,-352,95_pgr
37.93,-75.47,52.08,14.27,2.21545e-05,2012-03-05 19:16:00,260,99_wal
37.1,-77.95,50.2,14.27,2.21545e-05,2012-03-05 19:16:00,-86,99_bks
38.86,-99.39,44.95,13.27,2.21545e-05,2012-03-05 19:16:00,-78,99_fhe
38.86,-99.39,44.95,13.27,2.21545e-05,2012-03-05 19:16:00,-84,99_fhw
43.27,-120.36,50.58,11.27,2.21545e-05,2012-03-05 19:16:00,-22,99_cve
52.16,-106.53,57.8,13.27,2.21545e-05,2012-03-05 19:16:00,-66,99_sas
53.98,-122.59,61.19,11.27,2.21545e-05,2012-03-05 19:16:00,190,99_pgr
43.27,-120.36,68.07,14.2,0.000385458,2013-11-05 22:12:00,-56,100_cve
43.27,-120.36,68.07,14.2,0.00038545800000000004,2013-11-05 22:12:00,-54,100_cvw
53.98,-122.59,75.82,14.2,0.000385458,2013-11-05 22:12:00,-62,100_pgr
38.86,-99.39,85.17,20.18,0.00032464099999999997,2013-05-14 01:11:00,102,101_fhw
43.27,-120.36,68.94,18.18,0.000324641,2013-05-14 01:11:00,242,101_cve
43.27,-120.36,68.94,18.18,0.00032464099999999997,2013-05-14 01:11:00,226,101_cvw
53.32,-60.46,99.55,22.18,0.000324641,2013-05-14 01:11:00,0,101_gbr
52.16,-106.53,76.61,19.18,0.00032464099999999997,2013-05-14 01:11:00,94,101_sas
53.98,-122.59,66.86,18.18,0.000324641,2013-05-14 01:11:00,36,101_pgr
37.93,-75.47,22.6,12.08,0.000288461,2013-05-13 16:05:00,-360,102_wal
37.1,-77.95,23.15,12.08,0.000288461,2013-05-13 16:05:00,-360,102_bks
38.86,-99.39,38.05,11.08,0.000288461,2013-05-13 16:05:00,-360,102_fhe
38.86,-99.39,38.05,11.08,0.000288461,2013-05-13 16:05:00,-360,102_fhw
43.27,-120.36,54.41,9.08,0.000288461,2013-05-13 16:05:00,-360,102_cve
43.27,-120.36,54.41,9.08,0.000288461,2013-05-13 16:05:00,-360,102_cvw
53.32,-60.46,34.8,13.08,0.000288461,2013-05-13 16:05:00,-360,102_gbr
52.16,-106.53,48.16,10.08,0.000288461,2013-05-13 16:05:00,-360,102_sas
53.98,-122.59,57.81,9.08,0.000288461,2013-05-13 16:05:00,-360,102_pgr
37.1,-77.95,86.23,17.9,0.000235325,2013-10-29 21:54:00,-86,103_bks
38.86,-99.39,72.23,16.9,0.000235325,2013-10-29 21:54:00,-130,103_fhe
38.86,-99.39,72.23,16.9,0.000235325,2013-10-29 21:54:00,-190,103_fhw
43.27,-120.36,64.14,14.9,0.000235325,2013-10-29 21:54:00,-134,103_cve
43.27,-120.36,64.14,14.9,0.000235325,2013-10-29 21:54:00,-156,103_cvw
52.16,-106.53,76.86,15.9,0.000235325,2013-10-29 21:54:00,-208,103_sas
53.98,-122.59,72.32,14.9,0.000235325,2013-10-29 21:54:00,-94,103_pgr
37.93,-75.47,55.69,11.05,0.00021417099999999998,2013-10-25 15:03:00,-254,104_wal
37.1,-77.95,56.04,11.05,0.000214171,2013-10-25 15:03:00,-186,104_bks
53.32,-60.46,66.22,12.05,0.00021417099999999998,2013-10-25 15:03:00,-170,104_gbr
49.39,-82.32,67.98,11.05,0.000214171,2013-10-25 15:03:00,-242,104_kap
52.16,-106.53,80.69,9.05,0.00021417099999999998,2013-10-25 15:03:00,54,104_sas
53.98,-122.59,89.66,8.05,0.000214171,2013-10-25 15:03:00,44,104_pgr
43.27,-120.36,80.79,19.28,0.000175473,2013-05-13 02:17:00,-162,105_cvw
53.98,-122.59,76.63,19.28,0.000175473,2013-05-13 02:17:00,-272,105_pgr
43.27,-120.36,75.4,18.8,0.00012945,2013-05-15 01:48:00,-98,107_cvw
53.98,-122.59,72.08,18.8,0.00012945,2013-05-15 01:48:00,-154,107_pgr
38.86,-99.39,146.41,22.43,0.00012223100000000002,2013-11-08 04:26:00,-360,108_fhw
49.39,-82.32,126.9,22.05,0.000102546,2013-10-28 02:03:00,300,110_kap
38.86,-99.39,77.11,15.97,6.48872e-05,2013-12-31 21:58:00,-6,114_fhw
53.32,-60.46,107.26,17.97,6.48872e-05,2013-12-31 21:58:00,-360,114_gbr
37.93,-75.47,68.5,15.88,6.524390000000001e-05,2013-11-01 19:53:00,-16,115_wal
37.1,-77.95,66.48,15.88,6.524390000000001e-05,2013-11-01 19:53:00,-48,115_bks
43.27,-120.36,57.95,12.88,6.524390000000001e-05,2013-11-01 19:53:00,-2,115_cve
43.27,-120.36,57.95,12.88,6.524390000000001e-05,2013-11-01 19:53:00,-64,115_cvw
37.1,-77.95,72.27,18.82,5.97876e-05,2013-06-07 22:49:00,74,116_bks
43.27,-120.36,40.21,15.82,5.97876e-05,2013-06-07 22:49:00,-128,116_cve
43.27,-120.36,40.21,15.82,5.97876e-05,2013-06-07 22:49:00,-286,116_cvw
49.39,-82.32,66.58,18.82,5.97876e-05,2013-06-07 22:49:00,-92,116_kap
52.16,-106.53,51.46,16.82,5.97876e-05,2013-06-07 22:49:00,-68,116_sas
53.98,-122.59,43.14,15.82,5.97876e-05,2013-06-07 22:49:00,-288,116_pgr
37.93,-75.47,23.24,13.53,5.72483e-05,2013-05-03 17:32:00,-226,117_wal
43.27,-120.36,41.4,10.53,5.72483e-05,2013-05-03 17:32:00,-174,117_cve
43.27,-120.36,41.4,10.53,5.72483e-05,2013-05-03 17:32:00,-156,117_cvw
52.16,-106.53,40.51,11.53,5.72483e-05,2013-05-03 17:32:00,-230,117_sas
53.98,-122.59,48.53,10.53,5.72483e-05,2013-05-03 17:32:00,-182,117_pgr
37.1,-77.95,49.52,9.53,5.053270000000001e-05,2013-05-22 13:32:00,-360,119_bks
38.86,-99.39,66.29,8.53,5.053270000000001e-05,2013-05-22 13:32:00,-180,119_fhe
38.86,-99.39,66.29,8.53,5.053270000000001e-05,2013-05-22 13:32:00,-118,119_fhw
52.16,-106.53,69.51,7.53,5.053270000000001e-05,2013-05-22 13:32:00,-2,119_sas
53.98,-122.59,131.17,22.37,5.21487e-05,2013-11-03 05:22:00,-294,120_pgr
53.32,-60.46,66.91,12.25,4.432090000000001e-05,2013-10-28 15:15:00,-62,121_gbr
49.39,-82.32,67.85,11.25,4.432090000000001e-05,2013-10-28 15:15:00,32,121_kap
53.98,-122.59,88.95,8.25,4.432090000000001e-05,2013-10-28 15:15:00,-32,121_pgr
43.27,-120.36,67.04,17.95,3.95781e-05,2013-05-10 00:57:00,-292,123_cvw
53.98,-122.59,65.59,17.95,3.95781e-05,2013-05-10 00:57:00,-162,123_pgr
37.93,-75.47,68.49,8.77,3.87596e-05,2013-11-06 13:46:00,230,124_wal
49.39,-82.32,79.76,8.77,3.87596e-05,2013-11-06 13:46:00,-220,124_kap
38.86,-99.39,40.14,15.63,3.38856e-05,2013-04-12 20:38:00,72,128_fhe
38.86,-99.39,40.14,15.63,3.38856e-05,2013-04-12 20:38:00,22,128_fhw
43.27,-120.36,35.17,13.63,3.38856e-05,2013-04-12 20:38:00,90,128_cve
43.27,-120.36,35.17,13.63,3.38856e-05,2013-04-12 20:38:00,174,128_cvw
49.39,-82.32,56.15,16.63,3.38856e-05,2013-04-12 20:38:00,-2,128_kap
52.16,-106.53,47.0,14.63,3.38856e-05,2013-04-12 20:38:00,54,128_sas
53.98,-122.59,45.32,13.63,3.38856e-05,2013-04-12 20:38:00,16,128_pgr
37.93,-75.47,30.23,14.4,3.47146e-05,2013-08-17 18:24:00,-152,129_wal
37.1,-77.95,28.35,14.4,3.47146e-05,2013-08-17 18:24:00,-166,129_bks
52.16,-106.53,40.05,12.4,3.47146e-05,2013-08-17 18:24:00,-286,129_sas
53.98,-122.59,46.2,11.4,3.47146e-05,2013-08-17 18:24:00,-88,129_pgr
49.39,-82.32,96.82,4.95,3.23327e-05,2013-05-17 08:57:00,222,131_kap
38.86,-99.39,53.76,14.45,3.15877e-05,2013-10-26 19:27:00,-108,133_fhe
49.39,-82.32,68.68,15.45,3.15877e-05,2013-10-26 19:27:00,-248,133_kap
43.27,-120.36,85.83,20.23,2.92372e-05,2013-06-21 03:14:00,252,135_cvw
49.39,-82.32,101.05,23.23,2.92372e-05,2013-06-21 03:14:00,360,135_kap
52.16,-106.53,88.53,21.23,2.92372e-05,2013-06-21 03:14:00,-360,135_sas
53.98,-122.59,79.68,20.23,2.92372e-05,2013-06-21 03:14:00,360,135_pgr
37.93,-75.47,51.05,16.93,3.00767e-05,2013-06-23 20:56:00,-28,136_wal
37.1,-77.95,49.1,16.93,3.00767e-05,2013-06-23 20:56:00,-68,136_bks
38.86,-99.39,32.69,15.93,3.00767e-05,2013-06-23 20:56:00,-86,136_fhe
38.86,-99.39,32.69,15.93,3.00767e-05,2013-06-23 20:56:00,-134,136_fhw
43.27,-120.36,22.59,13.93,3.00767e-05,2013-06-23 20:56:00,-100,136_cve
43.27,-120.36,22.59,13.93,3.00767e-05,2013-06-23 20:56:00,-72,136_cvw
52.16,-106.53,35.32,14.93,3.00767e-05,2013-06-23 20:56:00,-96,136_sas
53.98,-122.59,31.63,13.93,3.00767e-05,2013-06-23 20:56:00,-86,136_pgr
53.32,-60.46,137.88,0.03,3.00347e-05,2013-10-25 03:02:00,214,137_gbr
53.32,-60.46,126.89,22.8,2.84083e-05,2013-10-09 01:48:00,172,138_gbr
49.39,-82.32,118.68,21.8,2.84083e-05,2013-10-09 01:48:00,-290,138_kap
37.93,-75.47,63.53,10.08,2.83978e-05,2013-10-28 14:05:00,-54,139_wal
38.86,-99.39,61.58,15.88,2.79466e-05,2013-10-23 20:53:00,-32,140_fhe
38.86,-99.39,61.58,15.88,2.7946599999999998e-05,2013-10-23 20:53:00,-174,140_fhw
37.93,-75.47,56.78,11.02,2.79361e-05,2013-10-28 15:01:00,-10,141_wal
37.1,-77.95,57.13,11.02,2.7936100000000002e-05,2013-10-28 15:01:00,-2,141_bks
53.32,-60.46,115.59,4.3,2.8146e-05,2013-11-05 08:18:00,-146,143_gbr
37.93,-75.47,63.56,9.42,2.5071500000000002e-05,2013-11-07 14:25:00,154,144_wal
38.86,-99.39,78.02,8.42,2.50715e-05,2013-11-07 14:25:00,248,144_fhe
53.32,-60.46,71.83,10.42,2.5071500000000002e-05,2013-11-07 14:25:00,140,144_gbr
49.39,-82.32,75.51,9.42,2.50715e-05,2013-11-07 14:25:00,-4,144_kap
37.1,-77.95,60.04,15.35,2.46098e-05,2013-10-25 19:21:00,58,146_bks
38.86,-99.39,53.04,14.35,2.46098e-05,2013-10-25 19:21:00,154,146_fhe
38.86,-99.39,53.04,14.35,2.46098e-05,2013-10-25 19:21:00,74,146_fhw
49.39,-82.32,67.8,15.35,2.46098e-05,2013-10-25 19:21:00,148,146_kap
52.16,-106.53,139.36,0.1,2.3591999999999997e-05,2013-10-26 06:06:00,-360,147_sas
53.98,-122.59,133.34,23.1,2.3592e-05,2013-10-26 06:06:00,-360,147_pgr
49.39,-82.32,141.92,22.67,2.40852e-05,2013-11-07 03:40:00,-232,148_kap
43.27,-120.36,81.12,16.82,0.000497943,2014-02-25 00:49:00,-100,150_cvw
53.98,-122.59,83.93,16.82,0.000497943,2014-02-25 00:49:00,-144,150_pgr
37.93,-75.47,84.76,17.68,0.00031952,2014-10-24 21:41:00,-284,151_wal
37.1,-77.95,82.66,17.68,0.00031952,2014-10-24 21:41:00,-308,151_bks
38.86,-99.39,68.77,16.68,0.00031952,2014-10-24 21:41:00,-280,151_fhe
38.86,-99.39,68.77,16.68,0.00031952,2014-10-24 21:41:00,-336,151_fhw
43.27,-120.36,61.16,14.68,0.00031952,2014-10-24 21:41:00,-306,151_cve
43.27,-120.36,61.16,14.68,0.00031952,2014-10-24 21:41:00,-312,151_cvw
49.39,-82.32,84.53,17.68,0.00031952,2014-10-24 21:41:00,-360,151_kap
52.16,-106.53,73.83,15.68,0.00031952,2014-10-24 21:41:00,-274,151_sas
53.98,-122.59,69.67,14.68,0.00031952,2014-10-24 21:41:00,-256,151_pgr
37.93,-75.47,68.33,7.7,0.000228861,2014-06-10 11:42:00,-108,152_wal
37.1,-77.95,70.44,7.7,0.000228861,2014-06-10 11:42:00,-72,152_bks
38.86,-99.39,85.52,6.7,0.000228861,2014-06-10 11:42:00,-66,152_fhe
38.86,-99.39,85.52,6.7,0.000228861,2014-06-10 11:42:00,-44,152_fhw
53.32,-60.46,56.78,8.7,0.000228861,2014-06-10 11:42:00,-78,152_gbr
49.39,-82.32,70.59,7.7,0.000228861,2014-06-10 11:42:00,276,152_kap
52.16,-106.53,83.69,5.7,0.000228861,2014-06-10 11:42:00,184,152_sas
38.86,-99.39,114.39,5.93,0.000201076,2014-10-26 10:56:00,-284,153_fhe
37.93,-75.47,57.91,10.78,0.000206868,2014-10-27 14:47:00,-360,154_wal
37.1,-77.95,58.4,10.78,0.000206868,2014-10-27 14:47:00,-360,154_bks
38.86,-99.39,71.87,9.78,0.000206868,2014-10-27 14:47:00,-260,154_fhe
38.86,-99.39,71.87,9.78,0.000206868,2014-10-27 14:47:00,-120,154_fhw
43.27,-120.36,87.67,7.78,0.000206868,2014-10-27 14:47:00,-2,154_cve
53.32,-60.46,67.35,11.78,0.000206868,2014-10-27 14:47:00,-284,154_gbr
49.39,-82.32,70.05,10.78,0.000206868,2014-10-27 14:47:00,-302,154_kap
52.16,-106.53,83.21,8.78,0.000206868,2014-10-27 14:47:00,-12,154_sas
37.93,-75.47,34.79,13.75,0.00016674299999999999,2014-09-10 17:45:00,-360,156_wal
38.86,-99.39,35.88,12.75,0.000166743,2014-09-10 17:45:00,-360,156_fhe
38.86,-99.39,35.88,12.75,0.00016674299999999999,2014-09-10 17:45:00,-360,156_fhw
43.27,-120.36,48.44,10.75,0.000166743,2014-09-10 17:45:00,-360,156_cve
43.27,-120.36,48.44,10.75,0.00016674299999999999,2014-09-10 17:45:00,-338,156_cvw
52.16,-106.53,50.05,11.75,0.000166743,2014-09-10 17:45:00,-360,156_sas
53.98,-122.59,57.03,10.75,0.00016674299999999999,2014-09-10 17:45:00,-360,156_pgr
37.93,-75.47,58.77,10.47,0.00016665900000000002,2014-10-22 14:28:00,-360,157_wal
37.1,-77.95,59.47,10.47,0.00016665900000000002,2014-10-22 14:28:00,-360,157_bks
38.86,-99.39,73.82,9.47,0.00016665900000000002,2014-10-22 14:28:00,-272,157_fhe
38.86,-99.39,73.82,9.47,0.00016665900000000002,2014-10-22 14:28:00,-34,157_fhw
53.32,-60.46,66.57,11.47,0.00016665900000000002,2014-10-22 14:28:00,-360,157_gbr
49.39,-82.32,70.57,10.47,0.00016665900000000002,2014-10-22 14:28:00,-360,157_kap
37.93,-75.47,55.13,12.43,0.000162231,2014-11-07 17:26:00,-136,158_wal
37.1,-77.95,53.96,12.43,0.000162231,2014-11-07 17:26:00,-360,158_bks
38.86,-99.39,56.73,11.43,0.000162231,2014-11-07 17:26:00,-360,158_fhe
38.86,-99.39,56.73,11.43,0.000162231,2014-11-07 17:26:00,-360,158_fhw
53.32,-60.46,72.94,13.43,0.000162231,2014-11-07 17:26:00,360,158_gbr
49.39,-82.32,65.82,12.43,0.000162231,2014-11-07 17:26:00,-162,158_kap
52.16,-106.53,70.89,11.43,0.000162231,2014-11-07 17:26:00,16,158_sas
37.1,-77.95,56.72,8.87,0.000154885,2014-06-10 12:52:00,-272,159_bks
38.86,-99.39,72.96,7.87,0.000154885,2014-06-10 12:52:00,-242,159_fhe
38.86,-99.39,72.96,7.87,0.000154885,2014-06-10 12:52:00,-140,159_fhw
43.27,-120.36,85.82,5.87,0.000154885,2014-06-10 12:52:00,-166,159_cve
43.27,-120.36,85.82,5.87,0.000154885,2014-06-10 12:52:00,-132,159_cvw
53.32,-60.46,46.64,9.87,0.000154885,2014-06-10 12:52:00,-360,159_gbr
49.39,-82.32,59.32,8.87,0.000154885,2014-06-10 12:52:00,-360,159_kap
52.16,-106.53,73.95,6.87,0.000154885,2014-06-10 12:52:00,-134,159_sas
53.98,-122.59,82.07,5.87,0.000154885,2014-06-10 12:52:00,-62,159_pgr
37.93,-75.47,63.34,13.53,0.000125085,2014-01-07 18:32:00,-360,161_wal
37.1,-77.95,61.87,13.53,0.000125085,2014-01-07 18:32:00,-360,161_bks
38.86,-99.39,61.2,12.53,0.000125085,2014-01-07 18:32:00,-318,161_fhe
38.86,-99.39,61.2,12.53,0.000125085,2014-01-07 18:32:00,-298,161_fhw
43.27,-120.36,69.14,10.53,0.000125085,2014-01-07 18:32:00,-124,161_cve
49.39,-82.32,140.49,1.05,0.000110185,2014-10-19 05:03:00,-236,162_kap
52.16,-106.53,132.42,23.05,0.000110185,2014-10-19 05:03:00,-2,162_sas
53.98,-122.59,124.24,22.05,0.000110185,2014-10-19 05:03:00,40,162_pgr
37.1,-77.95,34.31,13.8,0.000101833,2014-03-29 17:48:00,-360,163_bks
38.86,-99.39,37.4,12.8,0.000101833,2014-03-29 17:48:00,-62,163_fhe
38.86,-99.39,37.4,12.8,0.000101833,2014-03-29 17:48:00,-60,163_fhw
43.27,-120.36,50.11,10.8,0.000101833,2014-03-29 17:48:00,-8,163_cve
43.27,-120.36,50.11,10.8,0.000101833,2014-03-29 17:48:00,-8,163_cvw
53.32,-60.46,53.94,14.8,0.000101833,2014-03-29 17:48:00,-82,163_gbr
52.16,-106.53,51.55,11.8,0.000101833,2014-03-29 17:48:00,360,163_sas
53.98,-122.59,58.63,10.8,0.000101833,2014-03-29 17:48:00,360,163_pgr
53.32,-60.46,79.39,6.1,0.000103974,2014-06-11 09:06:00,-56,164_gbr
37.1,-77.95,49.4,13.13,0.00010439299999999999,2014-10-25 17:08:00,-330,165_bks
38.86,-99.39,53.89,12.13,0.000104393,2014-10-25 17:08:00,-360,165_fhe
38.86,-99.39,53.89,12.13,0.00010439299999999999,2014-10-25 17:08:00,-70,165_fhw
43.27,-120.36,66.09,10.13,0.000104393,2014-10-25 17:08:00,-360,165_cve
43.27,-120.36,66.09,10.13,0.00010439299999999999,2014-10-25 17:08:00,-76,165_cvw
53.32,-60.46,67.83,14.13,0.000104393,2014-10-25 17:08:00,-80,165_gbr
49.39,-82.32,61.61,13.13,0.00010439299999999999,2014-10-25 17:08:00,-360,165_kap
52.16,-106.53,68.03,11.13,0.000104393,2014-10-25 17:08:00,-278,165_sas
53.98,-122.59,74.98,10.13,0.00010439299999999999,2014-10-25 17:08:00,120,165_pgr
37.93,-75.47,65.78,13.87,0.000100238,2014-01-01 18:52:00,-84,166_wal
37.1,-77.95,64.18,13.87,0.000100238,2014-01-01 18:52:00,-108,166_bks
38.86,-99.39,61.84,12.87,0.000100238,2014-01-01 18:52:00,-108,166_fhe
38.86,-99.39,61.84,12.87,0.000100238,2014-01-01 18:52:00,-146,166_fhw
37.1,-77.95,82.34,18.57,9.46138e-05,2014-03-12 22:34:00,-2,167_bks
38.86,-99.39,66.8,17.57,9.46138e-05,2014-03-12 22:34:00,-58,167_fhe
38.86,-99.39,66.8,17.57,9.46138e-05,2014-03-12 22:34:00,-84,167_fhw
49.39,-82.32,81.79,18.57,9.46138e-05,2014-03-12 22:34:00,-28,167_kap
52.16,-106.53,69.16,16.57,9.46138e-05,2014-03-12 22:34:00,-2,167_sas
53.98,-122.59,63.45,15.57,9.46138e-05,2014-03-12 22:34:00,-66,167_pgr
38.86,-99.39,115.66,20.98,8.80242e-05,2014-10-22 01:59:00,-34,168_fhe
53.32,-60.46,132.52,22.98,8.80242e-05,2014-10-22 01:59:00,-360,168_gbr
49.39,-82.32,124.49,21.98,8.80242e-05,2014-10-22 01:59:00,-264,168_kap
43.27,-120.36,136.98,20.85,8.76045e-05,2014-12-17 04:51:00,-20,169_cve
43.27,-120.36,136.98,20.85,8.76045e-05,2014-12-17 04:51:00,-360,169_cvw
49.39,-82.32,153.1,23.85,8.76045e-05,2014-12-17 04:51:00,360,169_kap
52.16,-106.53,141.87,22.85,8.76045e-05,2014-12-17 04:51:00,-316,169_sas
52.16,-106.53,129.52,3.78,7.99341e-05,2014-11-05 09:47:00,-360,170_sas
53.98,-122.59,135.86,1.78,7.99341e-05,2014-11-05 09:47:00,-360,170_pgr
37.93,-75.47,59.39,9.05,7.31766e-05,2014-04-18 13:03:00,-360,171_wal
37.1,-77.95,61.19,9.05,7.31766e-05,2014-04-18 13:03:00,-338,171_bks
38.86,-99.39,78.06,8.05,7.31766e-05,2014-04-18 13:03:00,360,171_fhw
53.32,-60.46,55.24,10.05,7.31766e-05,2014-04-18 13:03:00,-152,171_gbr
49.39,-82.32,66.42,9.05,7.31766e-05,2014-04-18 13:03:00,-12,171_kap
53.98,-122.59,90.13,6.05,7.31766e-05,2014-04-18 13:03:00,-62,171_pgr
37.93,-75.47,51.39,15.02,7.31556e-05,2014-10-02 19:01:00,-184,172_wal
37.1,-77.95,49.46,15.02,7.31556e-05,2014-10-02 19:01:00,-200,172_bks
38.86,-99.39,43.34,14.02,7.31556e-05,2014-10-02 19:01:00,-178,172_fhe
38.86,-99.39,43.34,14.02,7.31556e-05,2014-10-02 19:01:00,-190,172_fhw
43.27,-120.36,48.34,12.02,7.31556e-05,2014-10-02 19:01:00,-136,172_cve
43.27,-120.36,48.34,12.02,7.31556e-05,2014-10-02 19:01:00,-116,172_cvw
53.32,-60.46,69.46,16.02,7.31556e-05,2014-10-02 19:01:00,-204,172_gbr
49.39,-82.32,57.58,15.02,7.31556e-05,2014-10-02 19:01:00,-172,172_kap
52.16,-106.53,55.92,13.02,7.31556e-05,2014-10-02 19:01:00,-126,172_sas
53.98,-122.59,59.01,12.02,7.31556e-05,2014-10-02 19:01:00,-142,172_pgr
37.93,-75.47,114.05,5.22,7.31346e-05,2014-01-07 10:13:00,-156,173_wal
43.27,-120.36,146.71,2.22,7.31346e-05,2014-01-07 10:13:00,358,173_cvw
38.86,-99.39,123.65,5.15,6.79931e-05,2014-10-27 10:09:00,270,176_fhw
52.16,-106.53,124.18,4.15,6.79931e-05,2014-10-27 10:09:00,-146,176_sas
53.98,-122.59,131.04,3.15,6.79931e-05,2014-10-27 10:09:00,-4,176_pgr
37.93,-75.47,57.47,11.18,6.69228e-05,2014-01-30 16:11:00,-246,177_wal
37.1,-77.95,57.35,11.18,6.69228e-05,2014-01-30 16:11:00,-272,177_bks
38.86,-99.39,67.64,10.18,6.69228e-05,2014-01-30 16:11:00,-62,177_fhe
38.86,-99.39,67.64,10.18,6.69228e-05,2014-01-30 16:11:00,60,177_fhw
49.39,-82.32,69.91,11.18,6.69228e-05,2014-01-30 16:11:00,60,177_kap
53.98,-122.59,89.07,8.18,6.69228e-05,2014-01-30 16:11:00,-360,177_pgr
37.1,-77.95,53.91,10.08,6.53279e-05,2014-04-02 14:05:00,26,179_bks
38.86,-99.39,70.53,9.08,6.53279e-05,2014-04-02 14:05:00,88,179_fhe
38.86,-99.39,70.53,9.08,6.53279e-05,2014-04-02 14:05:00,-230,179_fhw
43.27,-120.36,86.35,7.08,6.53279e-05,2014-04-02 14:05:00,174,179_cve
53.32,-60.46,54.16,11.08,6.53279e-05,2014-04-02 14:05:00,24,179_gbr
49.39,-82.32,62.18,10.08,6.53279e-05,2014-04-02 14:05:00,54,179_kap
53.98,-122.59,87.0,7.08,6.53279e-05,2014-04-02 14:05:00,-360,179_pgr
37.1,-77.95,19.13,12.33,6.57895e-05,2014-07-08 16:20:00,-218,180_bks
38.86,-99.39,34.49,11.33,6.57895e-05,2014-07-08 16:20:00,-170,180_fhe
38.86,-99.39,34.49,11.33,6.57895e-05,2014-07-08 16:20:00,-174,180_fhw
43.27,-120.36,50.81,9.33,6.57895e-05,2014-07-08 16:20:00,-144,180_cve
43.27,-120.36,50.81,9.33,6.57895e-05,2014-07-08 16:20:00,-152,180_cvw
53.32,-60.46,30.99,13.33,6.57895e-05,2014-07-08 16:20:00,-252,180_gbr
49.39,-82.32,30.69,12.33,6.57895e-05,2014-07-08 16:20:00,-284,180_kap
