lat,lon,sza,lt,fmax,event,t_fdmax,t_rdmax,dt,pk
49.39,-82.32,67.27,10.55,4.62726e-05,2015-03-09 14:33:00,2015-03-09 14:29:01.277000,2015-03-09 14:30:51.257542,109.98,215_kap
37.1,-77.95,67.02,9.17,4.742680000000001e-05,2015-10-01 13:10:00,2015-10-01 13:08:06.467000,2015-10-01 13:09:04.000823,57.53,216_bks
53.32,-60.46,65.78,10.17,4.742680000000001e-05,2015-10-01 13:10:00,2015-10-01 13:08:06.467000,2015-10-01 13:08:51.000361,44.53,216_gbr
49.39,-82.32,74.85,9.17,4.742680000000001e-05,2015-10-01 13:10:00,2015-10-01 13:08:06.467000,2015-10-01 13:08:33.235333,26.77,216_kap
37.1,-77.95,60.37,10.13,4.2663e-05,2015-03-12 14:08:00,2015-03-12 13:58:40.230000,2015-03-12 14:05:04.000602,383.77,217_bks
38.86,-99.39,76.53,9.13,4.2663e-05,2015-03-12 14:08:00,2015-03-12 13:58:40.230000,2015-03-12 14:04:29.272482,349.04,217_fhe
38.86,-99.39,76.53,9.13,4.2663e-05,2015-03-12 14:08:00,2015-03-12 13:58:40.230000,2015-03-12 13:59:20.829515,40.6,217_fhw
49.39,-82.32,69.5,10.13,4.2663e-05,2015-03-12 14:08:00,2015-03-12 13:58:40.230000,2015-03-12 14:03:35.209239,294.98,217_kap
37.93,-75.47,55.16,14.52,4.17816e-05,2015-03-02 19:31:00,2015-03-02 19:26:25.597000,2015-03-02 19:27:23.076581,57.48,218_wal
37.1,-77.95,53.23,14.52,4.17816e-05,2015-03-02 19:31:00,2015-03-02 19:26:25.597000,2015-03-02 19:27:31.586296,65.99,218_bks
38.86,-99.39,46.93,13.52,4.17816e-05,2015-03-02 19:31:00,2015-03-02 19:26:25.597000,2015-03-02 19:28:05.388740,99.79,218_fhe
38.86,-99.39,46.93,13.52,4.17816e-05,2015-03-02 19:31:00,2015-03-02 19:26:25.597000,2015-03-02 19:27:47.774137,82.18,218_fhw
43.27,-120.36,51.27,11.52,4.17816e-05,2015-03-02 19:31:00,2015-03-02 19:26:25.597000,2015-03-02 19:27:50.174755,84.58,218_cve
43.27,-120.36,51.27,11.52,4.17816e-05,2015-03-02 19:31:00,2015-03-02 19:26:25.597000,2015-03-02 19:27:56.160531,90.56,218_cvw
49.39,-82.32,61.31,14.52,4.17816e-05,2015-03-02 19:31:00,2015-03-02 19:26:25.597000,2015-03-02 19:27:34.400784,68.8,218_kap
52.16,-106.53,59.3,13.52,4.17816e-05,2015-03-02 19:31:00,2015-03-02 19:26:25.597000,2015-03-02 19:26:43.069813,17.47,218_sas
53.98,-122.59,62.01,11.52,4.17816e-05,2015-03-02 19:31:00,2015-03-02 19:26:25.597000,2015-03-02 19:26:46.155160,20.56,218_pgr
37.93,-75.47,31.02,11.75,4.04805e-05,2015-04-21 15:45:00,2015-04-21 15:38:55.567000,2015-04-21 15:41:20.239051,144.67,219_wal
37.1,-77.95,31.66,11.75,4.04805e-05,2015-04-21 15:45:00,2015-04-21 15:38:55.567000,2015-04-21 15:41:10.001054,134.43,219_bks
38.86,-99.39,46.5,10.75,4.04805e-05,2015-04-21 15:45:00,2015-04-21 15:38:55.567000,2015-04-21 15:42:57.945791,242.38,219_fhe
38.86,-99.39,46.5,10.75,4.04805e-05,2015-04-21 15:45:00,2015-04-21 15:38:55.567000,2015-04-21 15:41:23.593627,148.03,219_fhw
43.27,-120.36,62.84,8.75,4.04805e-05,2015-04-21 15:45:00,2015-04-21 15:38:55.567000,2015-04-21 15:41:38.307361,162.74,219_cve
49.39,-82.32,43.09,11.75,4.04805e-05,2015-04-21 15:45:00,2015-04-21 15:38:55.567000,2015-04-21 15:40:29.509185,93.94,219_kap
52.16,-106.53,56.68,9.75,4.04805e-05,2015-04-21 15:45:00,2015-04-21 15:38:55.567000,2015-04-21 15:43:29.778112,274.21,219_sas
53.32,-60.46,74.15,6.73,3.88436e-05,2015-06-21 09:44:00,2015-06-21 09:41:43.397000,2015-06-21 09:42:25.268971,41.87,221_gbr
37.93,-75.47,51.4,10.47,3.77943e-05,2015-03-02 15:28:00,2015-03-02 15:15:26.853000,2015-03-02 15:21:05.827669,338.97,222_wal
37.1,-77.95,51.89,10.47,3.77943e-05,2015-03-02 15:28:00,2015-03-02 15:15:26.853000,2015-03-02 15:19:23.201211,236.35,222_bks
38.86,-99.39,65.51,9.47,3.77943e-05,2015-03-02 15:28:00,2015-03-02 15:15:26.853000,2015-03-02 15:25:33.186204,606.33,222_fhe
38.86,-99.39,65.51,9.47,3.77943e-05,2015-03-02 15:28:00,2015-03-02 15:15:26.853000,2015-03-02 15:26:39.842819,672.99,222_fhw
49.39,-82.32,63.56,10.47,3.77943e-05,2015-03-02 15:28:00,2015-03-02 15:15:26.853000,2015-03-02 15:20:15.022051,288.17,222_kap
52.16,-106.53,76.76,9.47,3.77943e-05,2015-03-02 15:28:00,2015-03-02 15:15:26.853000,2015-03-02 15:18:55.869808,209.02,222_sas
53.98,-122.59,86.16,7.47,3.77943e-05,2015-03-02 15:28:00,2015-03-02 15:15:26.853000,2015-03-02 15:17:17.378279,110.53,222_pgr
38.86,-99.39,82.78,7.87,3.73326e-05,2015-11-04 13:52:00,2015-11-04 13:37:59.817000,2015-11-04 13:42:55.159771,295.34,223_fhw
43.27,-120.36,99.23,5.87,3.73326e-05,2015-11-04 13:52:00,2015-11-04 13:37:59.817000,2015-11-04 13:42:47.485989,287.67,223_cvw
49.39,-82.32,78.37,8.87,3.73326e-05,2015-11-04 13:52:00,2015-11-04 13:37:59.817000,2015-11-04 13:46:43.998057,524.18,223_kap
52.16,-106.53,92.9,7.87,3.73326e-05,2015-11-04 13:52:00,2015-11-04 13:37:59.817000,2015-11-04 13:45:18.001188,438.18,223_sas
38.86,-99.39,45.3,16.4,3.67712e-05,2015-08-22 21:24:00,2015-08-22 21:21:40.087000,2015-08-22 21:21:55.148327,15.06,225_fhe
38.86,-99.39,45.3,16.4,3.67712e-05,2015-08-22 21:24:00,2015-08-22 21:21:40.087000,2015-08-22 21:22:05.169167,25.08,225_fhw
43.27,-120.36,36.0,14.4,3.67712e-05,2015-08-22 21:24:00,2015-08-22 21:21:40.087000,2015-08-22 21:21:59.060878,18.97,225_cve
53.98,-122.59,44.58,14.4,3.67712e-05,2015-08-22 21:24:00,2015-08-22 21:21:40.087000,2015-08-22 21:21:56.710759,16.62,225_pgr
38.86,-99.39,138.37,22.95,3.10315e-05,2015-03-06 04:57:00,2015-03-06 04:22:45.490000,2015-03-06 04:24:55.352714,129.86,227_fhe
49.39,-82.32,135.44,23.95,3.10315e-05,2015-03-06 04:57:00,2015-03-06 04:22:45.490000,2015-03-06 04:33:36.583971,651.09,227_kap
52.16,-106.53,125.38,22.95,3.10315e-05,2015-03-06 04:57:00,2015-03-06 04:22:45.490000,2015-03-06 04:24:42.052294,116.56,227_sas
37.1,-77.95,14.56,13.6,3.06328e-05,2015-06-18 17:36:00,2015-06-18 17:28:33.807000,2015-06-18 17:29:02.673560,28.87,228_bks
38.86,-99.39,20.4,12.6,3.06328e-05,2015-06-18 17:36:00,2015-06-18 17:28:33.807000,2015-06-18 17:32:47.715341,253.91,228_fhe
53.32,-60.46,34.68,14.6,3.06328e-05,2015-06-18 17:36:00,2015-06-18 17:28:33.807000,2015-06-18 17:30:35.720980,121.91,228_gbr
49.39,-82.32,26.0,13.6,3.06328e-05,2015-06-18 17:36:00,2015-06-18 17:28:33.807000,2015-06-18 17:29:58.266081,84.46,228_kap
52.16,-106.53,33.62,11.6,3.06328e-05,2015-06-18 17:36:00,2015-06-18 17:28:33.807000,2015-06-18 17:29:15.028398,41.22,228_sas
53.98,-122.59,42.13,10.6,3.06328e-05,2015-06-18 17:36:00,2015-06-18 17:28:33.807000,2015-06-18 17:28:49.915152,16.11,228_pgr
52.16,-106.53,115.13,23.73,2.91743e-05,2015-08-27 05:44:00,2015-08-27 05:34:52.037000,2015-08-27 05:41:51.802379,419.77,230_sas
38.86,-99.39,109.62,19.05,2.86077e-05,2015-12-21 01:03:00,2015-12-21 00:56:23.460000,2015-12-21 00:57:13.994749,50.53,232_fhw
43.27,-120.36,96.35,17.05,2.86077e-05,2015-12-21 01:03:00,2015-12-21 00:56:23.460000,2015-12-21 01:01:46.818173,323.36,232_cve
37.1,-77.95,74.11,17.85,2.8062e-05,2015-03-12 21:51:00,2015-03-12 21:47:51.633000,2015-03-12 21:48:15.015019,23.38,233_bks
38.86,-99.39,59.58,16.85,2.8061999999999997e-05,2015-03-12 21:51:00,2015-03-12 21:47:51.633000,2015-03-12 21:48:15.028544,23.4,233_fhe
38.86,-99.39,59.58,16.85,2.8062e-05,2015-03-12 21:51:00,2015-03-12 21:47:51.633000,2015-03-12 21:48:15.047716,23.41,233_fhw
43.27,-120.36,51.58,14.85,2.8061999999999997e-05,2015-03-12 21:51:00,2015-03-12 21:47:51.633000,2015-03-12 21:48:07.803914,16.17,233_cve
43.27,-120.36,51.58,14.85,2.8062e-05,2015-03-12 21:51:00,2015-03-12 21:47:51.633000,2015-03-12 21:48:07.661840,16.03,233_cvw
49.39,-82.32,75.29,17.85,2.8061999999999997e-05,2015-03-12 21:51:00,2015-03-12 21:47:51.633000,2015-03-12 21:48:22.267700,30.63,233_kap
52.16,-106.53,64.27,15.85,2.8062e-05,2015-03-12 21:51:00,2015-03-12 21:47:51.633000,2015-03-12 21:48:07.574181,15.94,233_sas
53.98,-122.59,60.19,14.85,2.8061999999999997e-05,2015-03-12 21:51:00,2015-03-12 21:47:51.633000,2015-03-12 21:48:15.002471,23.37,233_pgr
52.16,-106.53,130.9,1.95,2.63936e-05,2015-03-11 07:57:00,2015-03-11 07:46:00.687000,2015-03-11 07:55:56.475609,595.79,234_sas
37.93,-75.47,22.33,13.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:39.061872,54.64,235_wal
37.1,-77.95,21.07,13.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:07.253963,22.84,235_bks
38.86,-99.39,27.29,12.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:27.559209,43.14,235_fhe
38.86,-99.39,27.29,12.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:50.177734,65.76,235_fhw
43.27,-120.36,42.33,10.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:44.307866,59.89,235_cve
43.27,-120.36,42.33,10.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:20.907666,36.49,235_cvw
53.32,-60.46,40.61,14.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:00.390190,15.97,235_gbr
49.39,-82.32,33.08,13.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:01.869895,17.45,235_kap
52.16,-106.53,40.82,11.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:46.218530,61.8,235_sas
53.98,-122.59,49.1,10.4,2.70442e-05,2015-05-05 17:24:00,2015-05-05 17:20:44.417000,2015-05-05 17:21:00.585294,16.17,235_pgr
53.98,-122.59,74.56,19.6,2.68973e-05,2015-06-21 02:36:00,2015-06-21 02:01:01.573000,2015-06-21 02:06:15.026352,313.45,236_pgr
37.1,-77.95,90.88,7.27,2.48931e-05,2015-01-30 12:16:00,2015-01-30 12:14:10.277000,2015-01-30 12:15:27.130954,76.85,238_bks
38.86,-99.39,107.61,6.27,2.48931e-05,2015-01-30 12:16:00,2015-01-30 12:14:10.277000,2015-01-30 12:15:17.985234,67.71,238_fhe
53.32,-60.46,87.27,8.27,2.48931e-05,2015-01-30 12:16:00,2015-01-30 12:14:10.277000,2015-01-30 12:15:18.347334,68.07,238_gbr
37.1,-77.95,84.86,7.97,2.23853e-05,2015-01-14 12:58:00,2015-01-14 12:52:27.937000,2015-01-14 12:56:57.782872,269.85,240_bks
38.86,-99.39,101.05,6.97,2.23853e-05,2015-01-14 12:58:00,2015-01-14 12:52:27.937000,2015-01-14 12:55:42.644447,194.71,240_fhe
52.16,-106.53,101.13,4.67,2.2123e-05,2015-04-21 10:40:00,2015-04-21 10:23:20.040000,2015-04-21 10:36:55.131066,815.09,241_sas
37.1,-77.95,97.42,6.7,2.12311e-05,2015-01-29 11:42:00,2015-01-29 11:36:12.357000,2015-01-29 11:37:10.001056,57.64,244_bks
37.1,-77.95,25.29,13.0,2.0601500000000006e-05,2015-04-21 17:00:00,2015-04-21 16:57:36.137000,2015-04-21 16:58:58.146526,82.01,245_bks
38.86,-99.39,34.38,12.0,2.0601500000000006e-05,2015-04-21 17:00:00,2015-04-21 16:57:36.137000,2015-04-21 16:57:52.582075,16.45,245_fhe
38.86,-99.39,34.38,12.0,2.0601500000000006e-05,2015-04-21 17:00:00,2015-04-21 16:57:36.137000,2015-04-21 16:59:12.296688,96.16,245_fhw
43.27,-120.36,49.82,10.0,2.0601500000000006e-05,2015-04-21 17:00:00,2015-04-21 16:57:36.137000,2015-04-21 16:58:21.022044,44.89,245_cve
43.27,-120.36,49.82,10.0,2.0601500000000006e-05,2015-04-21 17:00:00,2015-04-21 16:57:36.137000,2015-04-21 16:58:26.719137,50.58,245_cvw
49.39,-82.32,37.91,13.0,2.0601500000000006e-05,2015-04-21 17:00:00,2015-04-21 16:57:36.137000,2015-04-21 16:58:15.017871,38.88,245_kap
52.16,-106.53,47.42,11.0,2.0601500000000006e-05,2015-04-21 17:00:00,2015-04-21 16:57:36.137000,2015-04-21 16:57:56.693730,20.56,245_sas
53.98,-122.59,56.1,10.0,2.0601500000000006e-05,2015-04-21 17:00:00,2015-04-21 16:57:36.137000,2015-04-21 16:58:30.073240,53.94,245_pgr
43.27,-120.36,63.18,17.98,2.08219e-05,2015-06-14 00:59:00,2015-06-14 00:55:29.287000,2015-06-14 00:56:20.949468,51.66,249_cvw
53.98,-122.59,60.97,17.98,2.08219e-05,2015-06-14 00:59:00,2015-06-14 00:55:29.287000,2015-06-14 00:57:24.009848,114.72,249_pgr
37.1,-77.95,75.82,8.03,0.000941922,2017-09-06 12:02:00,2017-09-06 11:48:01.770000,2017-09-06 11:56:28.382133,506.61,250_bks
38.86,-99.39,92.6,7.03,0.000941922,2017-09-06 12:02:00,2017-09-06 11:48:01.770000,2017-09-06 11:56:37.601989,515.83,250_fhe
49.39,-82.32,79.56,8.03,0.000941922,2017-09-06 12:02:00,2017-09-06 11:48:01.770000,2017-09-06 11:56:15.049171,493.28,250_kap
37.1,-77.95,35.42,12.1,0.000830109,2017-09-10 16:06:00,2017-09-10 15:46:36.683000,2017-09-10 15:48:49.655720,132.97,251_bks
38.86,-99.39,47.89,11.1,0.000830109,2017-09-10 16:06:00,2017-09-10 15:46:36.683000,2017-09-10 15:51:12.271149,275.59,251_fhe
38.86,-99.39,47.89,11.1,0.000830109,2017-09-10 16:06:00,2017-09-10 15:46:36.683000,2017-09-10 15:49:20.753836,164.07,251_fhw
43.27,-120.36,63.87,9.1,0.000830109,2017-09-10 16:06:00,2017-09-10 15:46:36.683000,2017-09-10 15:49:24.028216,167.35,251_cve
43.27,-120.36,63.87,9.1,0.000830109,2017-09-10 16:06:00,2017-09-10 15:46:36.683000,2017-09-10 15:54:32.940823,476.26,251_cvw
49.39,-82.32,47.79,12.1,0.000830109,2017-09-10 16:06:00,2017-09-10 15:46:36.683000,2017-09-10 15:48:44.221741,127.54,251_kap
52.16,-106.53,59.8,10.1,0.000830109,2017-09-10 16:06:00,2017-09-10 15:46:36.683000,2017-09-10 15:50:53.070582,256.39,251_sas
53.98,-122.59,69.07,9.1,0.000830109,2017-09-10 16:06:00,2017-09-10 15:46:36.683000,2017-09-10 15:50:35.941148,239.26,251_pgr
37.1,-77.95,46.9,10.6,0.000139985,2017-09-07 14:36:00,2017-09-07 14:32:04.217000,2017-09-07 14:32:39.821871,35.6,253_bks
38.86,-99.39,63.04,9.6,0.000139985,2017-09-07 14:36:00,2017-09-07 14:32:04.217000,2017-09-07 14:33:15.024076,70.81,253_fhe
38.86,-99.39,63.04,9.6,0.000139985,2017-09-07 14:36:00,2017-09-07 14:32:04.217000,2017-09-07 14:33:00.255567,56.04,253_fhw
43.27,-120.36,79.24,7.6,0.000139985,2017-09-07 14:36:00,2017-09-07 14:32:04.217000,2017-09-07 14:32:47.729202,43.51,253_cve
49.39,-82.32,56.43,10.6,0.000139985,2017-09-07 14:36:00,2017-09-07 14:32:04.217000,2017-09-07 14:32:29.380734,25.16,253_kap
52.16,-106.53,71.35,8.6,0.000139985,2017-09-07 14:36:00,2017-09-07 14:32:04.217000,2017-09-07 14:32:53.086541,48.87,253_sas
